Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
15914,"390 Mays Cove Suite 736
North Coryland, MN 40926",6740,98,Residential,8,Fair,Concrete,"Sprinklers, Extinguishers",Elevator,Reach wonder.,Office,Vacant,Lead Paint,9317.0,2023-02-18,Failed,Eight give sister summer.,Non-compliant,2755.0,HVAC Installation,3340.18,2024-09-04,Port Michaelport,6 days,2025-03-18,Closed,0,1,1
15914,"390 Mays Cove Suite 736
North Coryland, MN 40926",6740,98,Residential,8,Fair,Concrete,"Sprinklers, Extinguishers",Elevator,Reach wonder.,Office,Vacant,Lead Paint,9317.0,2023-02-18,Failed,Eight give sister summer.,Non-compliant,22717.0,Electrical Work,2576.04,2024-04-13,Brownshire,6 days,2025-03-06,Pending,0,1,1
15914,"390 Mays Cove Suite 736
North Coryland, MN 40926",6740,98,Residential,8,Fair,Concrete,"Sprinklers, Extinguishers",Elevator,Reach wonder.,Office,Vacant,Lead Paint,9317.0,2023-02-18,Failed,Eight give sister summer.,Non-compliant,24205.0,Interior Painting,1109.81,2023-11-11,Valeriechester,4 days,2024-11-17,Converted,0,1,1
15966,"8397 Michaela Port Suite 162
East Michaelville, KY 08033",4400,39,Industrial,5,Excellent,Steel,"Sprinklers, Extinguishers","None, Ramps, Wide Doorways",Deal film consider.,Office,Occupied,Lead Paint,16153.0,2022-12-14,Passed with minor issues,Kid table draw idea civil.,Non-compliant,41488.0,Roof Repair,3564.39,2023-10-08,South Stevenbury,6 days,2025-05-30,Expired,0,1,1
15979,"488 Brian Bypass Suite 846
West Nicholas, CA 58349",9036,54,Industrial,4,Excellent,Steel,Alarms,"Wide Doorways, None, Ramps, Elevator",Herself get.,Retail,Vacant,Lead Paint,294.0,2023-05-05,Passed with minor issues,Five exactly hope true idea all.,Non-compliant,25481.0,HVAC Installation,4656.01,2024-01-07,Port Christine,3 days,2025-02-13,Converted,1,0,0
15979,"488 Brian Bypass Suite 846
West Nicholas, CA 58349",9036,54,Industrial,4,Excellent,Steel,Alarms,"Wide Doorways, None, Ramps, Elevator",Herself get.,Retail,Vacant,Lead Paint,294.0,2023-05-05,Passed with minor issues,Five exactly hope true idea all.,Non-compliant,40546.0,Interior Painting,574.48,2024-06-08,East Sierraside,7 days,2024-10-06,Pending,1,0,0
15979,"488 Brian Bypass Suite 846
West Nicholas, CA 58349",9036,54,Industrial,4,Excellent,Steel,Alarms,"Wide Doorways, None, Ramps, Elevator",Herself get.,Retail,Vacant,Lead Paint,294.0,2023-05-05,Passed with minor issues,Five exactly hope true idea all.,Non-compliant,47856.0,Electrical Work,3230.7,2024-05-06,West Kimberlychester,5 days,2024-11-20,Closed,1,0,0
15985,"2808 Vincent Ferry Apt. 526
Port Joyce, TN 45452",2944,2,Commercial,6,Poor,Concrete,"Extinguishers, Alarms, Sprinklers","Ramps, Elevator, Wide Doorways, None",Bed much remember.,Warehouse,Vacant,Mold,39800.0,2023-05-31,Failed,Hope institution once might.,Non-compliant,36966.0,Roof Repair,4113.08,2024-09-10,Lake Jon,5 days,2025-03-09,Converted,1,1,1
16008,"09028 Preston Station Suite 232
Nguyenstad, LA 62601",4996,18,Commercial,4,Good,Concrete,"Sprinklers, Extinguishers, Alarms","None, Wide Doorways, Elevator, Ramps",Campaign many.,Warehouse,Occupied,Asbestos,593.0,2023-12-14,Passed with minor issues,Prove letter hard much me his now.,Non-compliant,14327.0,Interior Painting,4460.03,2023-10-02,North Joyburgh,2 days,2024-10-14,Closed,1,1,1
16016,"096 Patterson Walks Apt. 297
Laurenstad, ME 94147",2038,30,Industrial,1,Excellent,Steel,"Alarms, Sprinklers, Extinguishers","Wide Doorways, Elevator, Ramps",Cell open trial.,Office,Occupied,Mold,47016.0,2024-05-21,Passed,Him face think help.,Non-compliant,12343.0,Plumbing,4980.23,2023-12-27,Smithborough,4 days,2024-12-19,Converted,1,1,1
16040,"42036 Ayala Parks
North Debbiehaven, PA 63675",6494,78,Industrial,7,Poor,Wood,Sprinklers,"Ramps, Wide Doorways, Elevator, None",Baby.,Office,Occupied,Mold,17461.0,2022-08-12,Passed with minor issues,Late wrong why both.,Non-compliant,47883.0,Roof Repair,4323.86,2023-09-25,Port Monicashire,6 days,2025-04-03,Expired,0,1,0
16101,"4309 Eric Place Apt. 991
Julieton, PA 97165",6662,59,Residential,6,Excellent,Brick,"Alarms, Sprinklers, Extinguishers",Ramps,Of strong keep.,Warehouse,Vacant,Lead Paint,42972.0,2024-06-26,Passed,Father media and use.,Compliant,48794.0,Electrical Work,4886.26,2024-06-29,Nancymouth,4 days,2025-05-16,Closed,1,1,1
16123,"255 Johnson Causeway
North Pennyborough, WA 26927",8170,98,Commercial,10,Fair,Steel,"Alarms, Extinguishers","Wide Doorways, Ramps, Elevator, None",Head radio.,Office,Occupied,Asbestos,43328.0,2023-01-16,Failed,Couple evidence clear necessary say.,Non-compliant,23812.0,Roof Repair,1056.7,2023-10-17,South Brianborough,3 days,2025-07-07,Closed,1,0,1
16123,"255 Johnson Causeway
North Pennyborough, WA 26927",8170,98,Commercial,10,Fair,Steel,"Alarms, Extinguishers","Wide Doorways, Ramps, Elevator, None",Head radio.,Office,Occupied,Asbestos,43328.0,2023-01-16,Failed,Couple evidence clear necessary say.,Non-compliant,48457.0,Plumbing,4606.86,2023-11-27,Vargasside,5 days,2025-04-13,Closed,1,0,1
16123,"255 Johnson Causeway
North Pennyborough, WA 26927",8170,98,Commercial,10,Fair,Steel,"Alarms, Extinguishers","Wide Doorways, Ramps, Elevator, None",Head radio.,Office,Occupied,Asbestos,47215.0,2024-02-21,Passed with minor issues,No everyone way stuff Congress serious management today.,Compliant,23812.0,Roof Repair,1056.7,2023-10-17,South Brianborough,3 days,2025-07-07,Closed,1,0,1
16123,"255 Johnson Causeway
North Pennyborough, WA 26927",8170,98,Commercial,10,Fair,Steel,"Alarms, Extinguishers","Wide Doorways, Ramps, Elevator, None",Head radio.,Office,Occupied,Asbestos,47215.0,2024-02-21,Passed with minor issues,No everyone way stuff Congress serious management today.,Compliant,48457.0,Plumbing,4606.86,2023-11-27,Vargasside,5 days,2025-04-13,Closed,1,0,1
16143,"18645 Herrera Canyon Suite 928
Joannashire, KY 51931",7920,96,Commercial,6,Good,Concrete,"Sprinklers, Extinguishers","Ramps, Elevator, Wide Doorways, None",Training special.,Warehouse,Vacant,Asbestos,16862.0,2022-12-29,Passed,Next debate theory.,Compliant,21608.0,Plumbing,4522.97,2024-04-11,Jacquelinemouth,6 days,2025-07-26,Closed,0,1,1
16143,"18645 Herrera Canyon Suite 928
Joannashire, KY 51931",7920,96,Commercial,6,Good,Concrete,"Sprinklers, Extinguishers","Ramps, Elevator, Wide Doorways, None",Training special.,Warehouse,Vacant,Asbestos,16862.0,2022-12-29,Passed,Next debate theory.,Compliant,31437.0,Plumbing,1308.57,2024-05-25,New Tiffanychester,7 days,2025-04-16,Converted,0,1,1
16159,"48623 Tony Route Suite 611
Paulmouth, SD 33370",9617,49,Residential,7,Poor,Wood,"Sprinklers, Extinguishers","Elevator, Wide Doorways",Produce.,Retail,Vacant,Mold,44838.0,2023-12-05,Passed,Man cell yet year development.,Compliant,4685.0,Plumbing,4077.18,2024-08-06,Ashleyport,4 days,2025-06-04,Expired,0,1,1
16159,"48623 Tony Route Suite 611
Paulmouth, SD 33370",9617,49,Residential,7,Poor,Wood,"Sprinklers, Extinguishers","Elevator, Wide Doorways",Produce.,Retail,Vacant,Mold,44838.0,2023-12-05,Passed,Man cell yet year development.,Compliant,46380.0,Plumbing,558.92,2024-04-06,Lewismouth,5 days,2024-11-24,Pending,0,1,1
16225,"1087 Dudley Tunnel
Frostside, MD 82405",5084,84,Residential,7,Fair,Brick,"Alarms, Extinguishers, Sprinklers","Ramps, None, Wide Doorways, Elevator",Money go she.,Retail,Vacant,Lead Paint,3428.0,2022-12-20,Passed with minor issues,Dinner easy generation TV toward gun consumer.,Compliant,34810.0,Plumbing,1666.97,2024-03-23,North Ricky,2 days,2025-09-07,Closed,1,1,1
16225,"1087 Dudley Tunnel
Frostside, MD 82405",5084,84,Residential,7,Fair,Brick,"Alarms, Extinguishers, Sprinklers","Ramps, None, Wide Doorways, Elevator",Money go she.,Retail,Vacant,Lead Paint,3428.0,2022-12-20,Passed with minor issues,Dinner easy generation TV toward gun consumer.,Compliant,38275.0,HVAC Installation,2708.46,2024-08-02,Wayneberg,2 days,2025-05-10,Closed,1,1,1
16225,"1087 Dudley Tunnel
Frostside, MD 82405",5084,84,Residential,7,Fair,Brick,"Alarms, Extinguishers, Sprinklers","Ramps, None, Wide Doorways, Elevator",Money go she.,Retail,Vacant,Lead Paint,19692.0,2023-02-09,Failed,Production easy ten.,Non-compliant,34810.0,Plumbing,1666.97,2024-03-23,North Ricky,2 days,2025-09-07,Closed,1,1,1
16225,"1087 Dudley Tunnel
Frostside, MD 82405",5084,84,Residential,7,Fair,Brick,"Alarms, Extinguishers, Sprinklers","Ramps, None, Wide Doorways, Elevator",Money go she.,Retail,Vacant,Lead Paint,19692.0,2023-02-09,Failed,Production easy ten.,Non-compliant,38275.0,HVAC Installation,2708.46,2024-08-02,Wayneberg,2 days,2025-05-10,Closed,1,1,1
16233,"01548 Wolf Prairie
North Johnhaven, SD 77381",9795,79,Residential,4,Poor,Concrete,"Alarms, Sprinklers","None, Ramps",Music push they western.,Warehouse,Occupied,Lead Paint,5083.0,2023-03-03,Passed,Reason leader apply would huge attorney situation quality.,Compliant,18569.0,Electrical Work,4517.57,2024-07-04,Whiteborough,3 days,2024-11-23,Converted,1,1,0
16233,"01548 Wolf Prairie
North Johnhaven, SD 77381",9795,79,Residential,4,Poor,Concrete,"Alarms, Sprinklers","None, Ramps",Music push they western.,Warehouse,Occupied,Lead Paint,41190.0,2024-02-02,Passed with minor issues,When herself daughter fund couple image apply.,Compliant,18569.0,Electrical Work,4517.57,2024-07-04,Whiteborough,3 days,2024-11-23,Converted,1,1,0
16257,"6552 West Fall
Hannahland, OH 69745",2233,87,Commercial,7,Excellent,Concrete,"Extinguishers, Alarms","Elevator, Wide Doorways",Area me best.,Warehouse,Vacant,Lead Paint,13931.0,2024-04-10,Passed,Pick sing police probably account data set.,Non-compliant,41553.0,Interior Painting,3417.66,2024-08-23,East Jasontown,2 days,2025-01-06,Expired,1,0,1
16309,"4140 Marshall Hills
Foxside, FL 82369",9558,86,Residential,10,Excellent,Wood,"Sprinklers, Extinguishers, Alarms",Elevator,Though policy forget.,Retail,Vacant,Mold,15618.0,2021-12-28,Passed,Matter growth popular person.,Non-compliant,303.0,Interior Painting,3525.87,2024-06-14,East Jessicabury,1 days,2025-06-25,Closed,1,1,1
16319,"2066 Andrew Street Suite 538
Port Billy, CA 93144",4400,87,Industrial,9,Poor,Brick,Extinguishers,"Elevator, Wide Doorways, Ramps",Pull pressure development attack.,Retail,Vacant,Asbestos,30747.0,2023-08-17,Passed,Test bad woman situation month hope difficult.,Compliant,27314.0,Interior Painting,1821.98,2024-03-05,Mauricetown,2 days,2025-05-01,Converted,0,0,1
16341,"USNV Fernandez
FPO AA 06740",1419,34,Commercial,9,Excellent,Brick,Sprinklers,"Wide Doorways, None, Elevator, Ramps",Interest camera thank.,Retail,Vacant,Lead Paint,10947.0,2023-11-17,Failed,Agree method show window everyone.,Compliant,1771.0,Interior Painting,2150.4,2024-02-12,Velasquezport,3 days,2025-01-31,Closed,0,1,0
16341,"USNV Fernandez
FPO AA 06740",1419,34,Commercial,9,Excellent,Brick,Sprinklers,"Wide Doorways, None, Elevator, Ramps",Interest camera thank.,Retail,Vacant,Lead Paint,10947.0,2023-11-17,Failed,Agree method show window everyone.,Compliant,16331.0,Roof Repair,1623.24,2024-05-22,North Michelle,7 days,2025-04-21,Pending,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,353.0,2022-03-04,Failed,Laugh how news light response pretty.,Non-compliant,10813.0,HVAC Installation,3799.07,2024-01-21,Navarroland,4 days,2025-02-19,Pending,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,353.0,2022-03-04,Failed,Laugh how news light response pretty.,Non-compliant,14024.0,Interior Painting,4447.32,2023-12-11,Thomasport,6 days,2024-10-24,Converted,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,353.0,2022-03-04,Failed,Laugh how news light response pretty.,Non-compliant,17738.0,Interior Painting,3739.36,2024-06-26,Edwardville,3 days,2025-06-16,Pending,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,353.0,2022-03-04,Failed,Laugh how news light response pretty.,Non-compliant,42484.0,Plumbing,2910.73,2023-11-07,North Zacharychester,4 days,2025-03-03,Closed,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,5598.0,2024-05-08,Passed with minor issues,Police even land human size.,Non-compliant,10813.0,HVAC Installation,3799.07,2024-01-21,Navarroland,4 days,2025-02-19,Pending,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,5598.0,2024-05-08,Passed with minor issues,Police even land human size.,Non-compliant,14024.0,Interior Painting,4447.32,2023-12-11,Thomasport,6 days,2024-10-24,Converted,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,5598.0,2024-05-08,Passed with minor issues,Police even land human size.,Non-compliant,17738.0,Interior Painting,3739.36,2024-06-26,Edwardville,3 days,2025-06-16,Pending,0,1,0
16351,"4608 Bradley Causeway Apt. 481
Lisaton, SC 20986",6884,28,Industrial,4,Excellent,Steel,Sprinklers,"Ramps, Wide Doorways",Fine bring.,Retail,Vacant,Mold,5598.0,2024-05-08,Passed with minor issues,Police even land human size.,Non-compliant,42484.0,Plumbing,2910.73,2023-11-07,North Zacharychester,4 days,2025-03-03,Closed,0,1,0
16356,"427 Barton Summit
South Crystalhaven, MN 84577",6369,11,Commercial,3,Excellent,Brick,"Extinguishers, Alarms, Sprinklers","Ramps, Wide Doorways, Elevator",Direction probably.,Office,Occupied,Lead Paint,35704.0,2022-04-22,Passed with minor issues,Book or three type its wait up.,Compliant,11875.0,Electrical Work,3838.1,2024-09-02,Port Kevinstad,6 days,2024-09-26,Expired,1,1,1
16356,"427 Barton Summit
South Crystalhaven, MN 84577",6369,11,Commercial,3,Excellent,Brick,"Extinguishers, Alarms, Sprinklers","Ramps, Wide Doorways, Elevator",Direction probably.,Office,Occupied,Lead Paint,35704.0,2022-04-22,Passed with minor issues,Book or three type its wait up.,Compliant,15994.0,HVAC Installation,1841.52,2024-01-02,Matthewtown,7 days,2025-03-11,Closed,1,1,1
16395,"2729 James Hollow
North Lisafurt, NH 14727",4753,6,Industrial,10,Excellent,Wood,"Sprinklers, Extinguishers, Alarms","Ramps, Elevator, None",House all back.,Warehouse,Occupied,Lead Paint,44857.0,2022-04-22,Passed,Drive man return owner season ten.,Compliant,1435.0,Interior Painting,3689.87,2024-01-30,Port Kathrynchester,1 days,2024-10-04,Expired,1,1,1
16395,"2729 James Hollow
North Lisafurt, NH 14727",4753,6,Industrial,10,Excellent,Wood,"Sprinklers, Extinguishers, Alarms","Ramps, Elevator, None",House all back.,Warehouse,Occupied,Lead Paint,44857.0,2022-04-22,Passed,Drive man return owner season ten.,Compliant,39769.0,Electrical Work,990.71,2024-08-08,North Bradleymouth,2 days,2025-04-30,Converted,1,1,1
16421,"003 Garrison Light Apt. 256
Port Stevenmouth, IL 77726",6375,72,Commercial,6,Good,Steel,"Extinguishers, Sprinklers","None, Elevator",Eye southern.,Warehouse,Occupied,Asbestos,15564.0,2023-11-11,Failed,Difficult box group.,Non-compliant,4858.0,Plumbing,3529.0,2023-10-24,Johnsonland,2 days,2024-09-29,Converted,0,1,1
16421,"003 Garrison Light Apt. 256
Port Stevenmouth, IL 77726",6375,72,Commercial,6,Good,Steel,"Extinguishers, Sprinklers","None, Elevator",Eye southern.,Warehouse,Occupied,Asbestos,15564.0,2023-11-11,Failed,Difficult box group.,Non-compliant,28220.0,Roof Repair,1298.33,2024-02-06,New Carol,3 days,2025-03-03,Closed,0,1,1
16431,"5910 Jennifer Rest Suite 855
Taylorbury, DC 41304",7862,92,Residential,1,Fair,Wood,Extinguishers,"Ramps, None",Human then.,Residential,Occupied,Lead Paint,13404.0,2024-06-26,Passed,Them point watch put.,Compliant,46838.0,HVAC Installation,2251.73,2024-05-07,West Corymouth,1 days,2025-01-27,Pending,0,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,8625.0,2023-06-18,Passed,Boy feeling painting leader.,Non-compliant,24271.0,Interior Painting,4878.67,2023-09-16,North Jose,3 days,2024-11-07,Closed,1,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,8625.0,2023-06-18,Passed,Boy feeling painting leader.,Non-compliant,27165.0,HVAC Installation,2960.69,2024-03-15,South Pamela,6 days,2025-07-12,Converted,1,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,8625.0,2023-06-18,Passed,Boy feeling painting leader.,Non-compliant,35294.0,Roof Repair,778.6,2024-04-07,Meltonville,4 days,2025-03-07,Expired,1,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,8625.0,2023-06-18,Passed,Boy feeling painting leader.,Non-compliant,37173.0,Electrical Work,1655.25,2023-12-20,Wardborough,5 days,2025-07-28,Converted,1,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,21853.0,2024-04-07,Failed,Final call window something dog why effect consumer.,Non-compliant,24271.0,Interior Painting,4878.67,2023-09-16,North Jose,3 days,2024-11-07,Closed,1,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,21853.0,2024-04-07,Failed,Final call window something dog why effect consumer.,Non-compliant,27165.0,HVAC Installation,2960.69,2024-03-15,South Pamela,6 days,2025-07-12,Converted,1,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,21853.0,2024-04-07,Failed,Final call window something dog why effect consumer.,Non-compliant,35294.0,Roof Repair,778.6,2024-04-07,Meltonville,4 days,2025-03-07,Expired,1,0,1
16462,"PSC 2881, Box 8103
APO AP 40856",9170,38,Residential,10,Excellent,Steel,"Extinguishers, Alarms","None, Ramps, Wide Doorways, Elevator",Issue either.,Office,Vacant,Lead Paint,21853.0,2024-04-07,Failed,Final call window something dog why effect consumer.,Non-compliant,37173.0,Electrical Work,1655.25,2023-12-20,Wardborough,5 days,2025-07-28,Converted,1,0,1
16502,"295 Malik Greens Apt. 115
Port Dianaborough, WV 30680",7405,81,Industrial,1,Excellent,Brick,"Sprinklers, Alarms","Ramps, Wide Doorways, Elevator, None",Can left.,Retail,Occupied,Mold,25128.0,2022-08-24,Failed,Usually late record surface.,Compliant,43770.0,Roof Repair,3619.23,2024-07-02,Justinbury,7 days,2024-11-02,Converted,1,1,0
16564,"8195 Travis Course
Maryborough, ME 99013",4430,70,Industrial,6,Excellent,Concrete,"Alarms, Sprinklers, Extinguishers","Elevator, Ramps, Wide Doorways",Bank total.,Residential,Occupied,Lead Paint,17030.0,2022-08-07,Failed,Carry history knowledge idea.,Compliant,46328.0,Roof Repair,1363.44,2023-11-16,Pamelaberg,3 days,2024-10-23,Closed,1,1,1
16591,"96589 Sullivan Lock Suite 797
Dianechester, NM 16027",7594,22,Industrial,3,Excellent,Wood,"Extinguishers, Alarms, Sprinklers","Ramps, Elevator",Instead establish discuss.,Residential,Vacant,Mold,28072.0,2023-07-12,Failed,Price natural now clear finish last.,Non-compliant,41238.0,Interior Painting,1303.17,2024-07-14,Victoriaberg,3 days,2025-08-01,Expired,1,1,1
