Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
12341,"781 Sullivan Circles
Lake Jeremystad, NJ 15605",4964,51,Commercial,8,Good,Wood,Extinguishers,"Wide Doorways, None, Ramps, Elevator",None,Residential,Vacant,None,32838.0,2024-07-31,Passed,None,Non-compliant,44216.0,Plumbing,937.96,2024-06-19,Paceview,6 days,2024-12-03,Converted,0,0,1
12341,"781 Sullivan Circles
Lake Jeremystad, NJ 15605",4964,51,Commercial,8,Good,Wood,Extinguishers,"Wide Doorways, None, Ramps, Elevator",None,Residential,Vacant,None,45622.0,2022-11-16,Passed,None,Compliant,23212.0,Plumbing,1862.6,2024-03-06,Reidton,7 days,2024-11-12,Closed,0,0,1
12341,"781 Sullivan Circles
Lake Jeremystad, NJ 15605",4964,51,Commercial,8,Good,Wood,Extinguishers,"Wide Doorways, None, Ramps, Elevator",None,Residential,Vacant,None,45622.0,2022-11-16,Passed,None,Compliant,44216.0,Plumbing,937.96,2024-06-19,Paceview,6 days,2024-12-03,Converted,0,0,1
12342,"77809 Carlson Wells
Port Jade, NE 24257",7374,61,Industrial,3,Good,Concrete,Sprinklers,"None, Wide Doorways, Ramps, Elevator",Cost surface role.,Warehouse,Occupied,Asbestos,10023.0,2022-06-19,Failed,None,Non-compliant,47526.0,Interior Painting,982.02,2024-07-09,Waltersfurt,5 days,2025-05-14,Pending,0,1,0
12342,"77809 Carlson Wells
Port Jade, NE 24257",7374,61,Industrial,3,Good,Concrete,Sprinklers,"None, Wide Doorways, Ramps, Elevator",Cost surface role.,Warehouse,Occupied,Asbestos,10023.0,2022-06-19,Failed,None,Non-compliant,47917.0,Electrical Work,3666.73,2024-04-09,North Jacob,1 days,2025-06-28,Expired,0,1,0
12342,"77809 Carlson Wells
Port Jade, NE 24257",7374,61,Industrial,3,Good,Concrete,Sprinklers,"None, Wide Doorways, Ramps, Elevator",Cost surface role.,Warehouse,Occupied,Asbestos,13796.0,2021-12-25,Passed with minor issues,None,Non-compliant,47526.0,Interior Painting,982.02,2024-07-09,Waltersfurt,5 days,2025-05-14,Pending,0,1,0
12342,"77809 Carlson Wells
Port Jade, NE 24257",7374,61,Industrial,3,Good,Concrete,Sprinklers,"None, Wide Doorways, Ramps, Elevator",Cost surface role.,Warehouse,Occupied,Asbestos,13796.0,2021-12-25,Passed with minor issues,None,Non-compliant,47917.0,Electrical Work,3666.73,2024-04-09,North Jacob,1 days,2025-06-28,Expired,0,1,0
12344,"183 Jonathan Camp
Jacksonport, AZ 73972",2682,77,Industrial,8,Poor,Wood,"Extinguishers, Sprinklers, Alarms","None, Ramps",Old.,Residential,Vacant,Lead Paint,33078.0,2024-01-29,Passed,Rate trial shoulder low since training either.,Non-compliant,32572.0,Roof Repair,3116.04,2023-12-28,Baileychester,2 days,2024-11-30,Pending,1,1,1
12344,"183 Jonathan Camp
Jacksonport, AZ 73972",2682,77,Industrial,8,Poor,Wood,"Extinguishers, Sprinklers, Alarms","None, Ramps",Old.,Residential,Vacant,Lead Paint,33078.0,2024-01-29,Passed,Rate trial shoulder low since training either.,Non-compliant,35810.0,Roof Repair,2266.53,2023-09-21,Rodriguezhaven,3 days,2024-09-30,Closed,1,1,1
12345,"415 Osborne Common Suite 840
East Ashleyport, CO 25229",2578,84,Industrial,10,Poor,Concrete,Sprinklers,"Ramps, Elevator, None, Wide Doorways",Oil same.,Warehouse,Occupied,None,38096.0,2022-03-10,Failed,Area art focus out rise check.,Compliant,14022.0,Plumbing,1486.23,2023-10-19,Sierramouth,4 days,2024-09-26,Pending,0,1,0
12345,"415 Osborne Common Suite 840
East Ashleyport, CO 25229",2578,84,Industrial,10,Poor,Concrete,Sprinklers,"Ramps, Elevator, None, Wide Doorways",Oil same.,Warehouse,Occupied,None,38096.0,2022-03-10,Failed,Area art focus out rise check.,Compliant,33221.0,Plumbing,3823.04,2024-02-26,New Cassandra,1 days,2024-12-05,Closed,0,1,0
12345,"415 Osborne Common Suite 840
East Ashleyport, CO 25229",2578,84,Industrial,10,Poor,Concrete,Sprinklers,"Ramps, Elevator, None, Wide Doorways",Oil same.,Warehouse,Occupied,None,38096.0,2022-03-10,Failed,Area art focus out rise check.,Compliant,38631.0,Plumbing,1590.95,2024-01-23,Stoneland,6 days,2025-06-06,Pending,0,1,0
12345,"415 Osborne Common Suite 840
East Ashleyport, CO 25229",2578,84,Industrial,10,Poor,Concrete,Sprinklers,"Ramps, Elevator, None, Wide Doorways",Oil same.,Warehouse,Occupied,None,38096.0,2022-03-10,Failed,Area art focus out rise check.,Compliant,39366.0,Electrical Work,3090.44,2023-10-31,South Gordon,6 days,2025-02-25,Expired,0,1,0
12346,"0259 Priscilla Pines Suite 376
Kathleenside, IA 61791",2833,93,Industrial,10,Poor,Wood,"Extinguishers, Alarms","Ramps, None, Wide Doorways, Elevator",None,Residential,Vacant,None,1754.0,2024-03-09,Passed with minor issues,None,Compliant,46093.0,HVAC Installation,3092.42,2024-06-17,Alexandraside,5 days,2025-06-11,Expired,1,0,1
12351,"51152 Michael Meadows
Lake Heatherbury, UT 97886",4439,84,Industrial,7,Good,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,Sing through.,Retail,Vacant,None,36852.0,2023-11-10,Failed,None,Compliant,34180.0,HVAC Installation,1658.64,2023-12-30,East Stephanie,5 days,2025-06-10,Pending,1,1,1
12351,"51152 Michael Meadows
Lake Heatherbury, UT 97886",4439,84,Industrial,7,Good,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,Sing through.,Retail,Vacant,None,47861.0,2024-01-26,Passed,None,Non-compliant,34180.0,HVAC Installation,1658.64,2023-12-30,East Stephanie,5 days,2025-06-10,Pending,1,1,1
12355,"0569 Martinez Springs
Port Aaron, RI 66054",3285,24,Residential,6,Good,Brick,Extinguishers,"Wide Doorways, Elevator, None, Ramps",None,Office,Occupied,Mold,3333.0,2022-05-20,Failed,Garden card third goal sure.,Compliant,11598.0,Plumbing,1793.22,2024-04-01,New Steven,6 days,2025-05-29,Pending,0,0,1
12355,"0569 Martinez Springs
Port Aaron, RI 66054",3285,24,Residential,6,Good,Brick,Extinguishers,"Wide Doorways, Elevator, None, Ramps",None,Office,Occupied,Mold,3333.0,2022-05-20,Failed,Garden card third goal sure.,Compliant,39396.0,Electrical Work,1147.39,2024-09-15,Debrastad,6 days,2025-06-03,Expired,0,0,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,32252.0,2022-07-19,Passed with minor issues,None,Non-compliant,14992.0,Roof Repair,2829.52,2024-01-04,Rhondaville,4 days,2025-06-25,Converted,1,1,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,32252.0,2022-07-19,Passed with minor issues,None,Non-compliant,20460.0,Plumbing,3425.0,2024-02-19,Reedchester,5 days,2025-04-25,Expired,1,1,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,32252.0,2022-07-19,Passed with minor issues,None,Non-compliant,36710.0,Interior Painting,618.46,2023-10-16,Hortonmouth,4 days,2024-09-17,Pending,1,1,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,32252.0,2022-07-19,Passed with minor issues,None,Non-compliant,41078.0,Roof Repair,1003.03,2023-10-28,Bennettchester,4 days,2025-04-28,Converted,1,1,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,42383.0,2023-11-02,Passed with minor issues,None,Non-compliant,14992.0,Roof Repair,2829.52,2024-01-04,Rhondaville,4 days,2025-06-25,Converted,1,1,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,42383.0,2023-11-02,Passed with minor issues,None,Non-compliant,20460.0,Plumbing,3425.0,2024-02-19,Reedchester,5 days,2025-04-25,Expired,1,1,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,42383.0,2023-11-02,Passed with minor issues,None,Non-compliant,36710.0,Interior Painting,618.46,2023-10-16,Hortonmouth,4 days,2024-09-17,Pending,1,1,1
12356,"52215 Cummings Ford Apt. 540
Lake Jeffreytown, AK 67909",5226,86,Commercial,8,Excellent,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Retail,Vacant,Lead Paint,42383.0,2023-11-02,Passed with minor issues,None,Non-compliant,41078.0,Roof Repair,1003.03,2023-10-28,Bennettchester,4 days,2025-04-28,Converted,1,1,1
12357,"93641 Chad Wells
Davisstad, VT 81425",1951,66,Residential,5,Fair,Brick,"Sprinklers, Alarms, Extinguishers","Wide Doorways, None",Us field.,Retail,Occupied,None,11464.0,2022-07-24,Passed,Cover purpose tough happen.,Compliant,28145.0,Roof Repair,4348.6,2023-12-18,New Melvin,1 days,2024-12-04,Closed,1,1,1
12357,"93641 Chad Wells
Davisstad, VT 81425",1951,66,Residential,5,Fair,Brick,"Sprinklers, Alarms, Extinguishers","Wide Doorways, None",Us field.,Retail,Occupied,None,11464.0,2022-07-24,Passed,Cover purpose tough happen.,Compliant,31004.0,Roof Repair,1524.62,2024-04-12,Gomezshire,3 days,2025-03-29,Converted,1,1,1
12359,"Unit 1862 Box 8594
DPO AE 21311",9387,40,Residential,1,Poor,Brick,"Extinguishers, Alarms","Ramps, Wide Doorways",None,Retail,Vacant,None,3308.0,2023-04-30,Passed with minor issues,None,Non-compliant,27148.0,Plumbing,1344.15,2024-06-05,South Martinbury,3 days,2025-05-11,Expired,1,0,1
12359,"Unit 1862 Box 8594
DPO AE 21311",9387,40,Residential,1,Poor,Brick,"Extinguishers, Alarms","Ramps, Wide Doorways",None,Retail,Vacant,None,25183.0,2023-08-27,Passed with minor issues,Less stop determine someone central else certain tend.,Non-compliant,27148.0,Plumbing,1344.15,2024-06-05,South Martinbury,3 days,2025-05-11,Expired,1,0,1
12359,"Unit 1862 Box 8594
DPO AE 21311",9387,40,Residential,1,Poor,Brick,"Extinguishers, Alarms","Ramps, Wide Doorways",None,Retail,Vacant,None,32923.0,2024-07-28,Passed with minor issues,Themselves song matter day.,Non-compliant,27148.0,Plumbing,1344.15,2024-06-05,South Martinbury,3 days,2025-05-11,Expired,1,0,1
12360,"806 Boyer Road
South Jamesborough, SD 83354",993,52,Residential,10,Poor,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,Center hope.,Retail,Occupied,None,2295.0,2022-07-08,Failed,As sign tell painting this either.,Compliant,1.0,Electrical Work,674.17,2024-06-10,West Christopherhaven,2 days,2024-10-06,Expired,1,1,1
12360,"806 Boyer Road
South Jamesborough, SD 83354",993,52,Residential,10,Poor,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,Center hope.,Retail,Occupied,None,2295.0,2022-07-08,Failed,As sign tell painting this either.,Compliant,33879.0,Interior Painting,4918.51,2024-09-03,South Nancy,3 days,2025-09-02,Closed,1,1,1
12360,"806 Boyer Road
South Jamesborough, SD 83354",993,52,Residential,10,Poor,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,Center hope.,Retail,Occupied,None,2295.0,2022-07-08,Failed,As sign tell painting this either.,Compliant,43828.0,Plumbing,3008.53,2023-09-18,Lake Leonard,3 days,2024-10-19,Closed,1,1,1
12360,"806 Boyer Road
South Jamesborough, SD 83354",993,52,Residential,10,Poor,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,Center hope.,Retail,Occupied,None,26294.0,2023-06-19,Passed,None,Compliant,1.0,Electrical Work,674.17,2024-06-10,West Christopherhaven,2 days,2024-10-06,Expired,1,1,1
12360,"806 Boyer Road
South Jamesborough, SD 83354",993,52,Residential,10,Poor,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,Center hope.,Retail,Occupied,None,26294.0,2023-06-19,Passed,None,Compliant,33879.0,Interior Painting,4918.51,2024-09-03,South Nancy,3 days,2025-09-02,Closed,1,1,1
12360,"806 Boyer Road
South Jamesborough, SD 83354",993,52,Residential,10,Poor,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,Center hope.,Retail,Occupied,None,26294.0,2023-06-19,Passed,None,Compliant,43828.0,Plumbing,3008.53,2023-09-18,Lake Leonard,3 days,2024-10-19,Closed,1,1,1
12362,"2973 Rebecca Isle
Lake Michelle, MT 19740",3290,33,Residential,3,Excellent,Concrete,Alarms,"None, Elevator",None,Office,Occupied,None,8218.0,2024-06-26,Failed,None,Non-compliant,41350.0,Electrical Work,4553.55,2023-12-12,East Amandaville,3 days,2024-11-10,Pending,1,0,0
12362,"2973 Rebecca Isle
Lake Michelle, MT 19740",3290,33,Residential,3,Excellent,Concrete,Alarms,"None, Elevator",None,Office,Occupied,None,46731.0,2022-01-11,Passed with minor issues,None,Compliant,41350.0,Electrical Work,4553.55,2023-12-12,East Amandaville,3 days,2024-11-10,Pending,1,0,0
12374,"527 Ashley Valley
Claudiaville, TN 33319",8529,44,Residential,1,Good,Brick,Sprinklers,"Ramps, None",Analysis become.,Retail,Vacant,Lead Paint,18767.0,2023-09-20,Passed with minor issues,Degree travel walk.,Non-compliant,16217.0,Electrical Work,2160.29,2023-12-07,Coreyberg,6 days,2024-10-07,Expired,0,1,0
12374,"527 Ashley Valley
Claudiaville, TN 33319",8529,44,Residential,1,Good,Brick,Sprinklers,"Ramps, None",Analysis become.,Retail,Vacant,Lead Paint,18767.0,2023-09-20,Passed with minor issues,Degree travel walk.,Non-compliant,26692.0,Plumbing,2290.57,2024-05-10,Michellehaven,4 days,2025-05-03,Closed,0,1,0
12374,"527 Ashley Valley
Claudiaville, TN 33319",8529,44,Residential,1,Good,Brick,Sprinklers,"Ramps, None",Analysis become.,Retail,Vacant,Lead Paint,27030.0,2021-09-23,Passed,None,Non-compliant,16217.0,Electrical Work,2160.29,2023-12-07,Coreyberg,6 days,2024-10-07,Expired,0,1,0
12374,"527 Ashley Valley
Claudiaville, TN 33319",8529,44,Residential,1,Good,Brick,Sprinklers,"Ramps, None",Analysis become.,Retail,Vacant,Lead Paint,27030.0,2021-09-23,Passed,None,Non-compliant,26692.0,Plumbing,2290.57,2024-05-10,Michellehaven,4 days,2025-05-03,Closed,0,1,0
12374,"527 Ashley Valley
Claudiaville, TN 33319",8529,44,Residential,1,Good,Brick,Sprinklers,"Ramps, None",Analysis become.,Retail,Vacant,Lead Paint,37198.0,2023-05-15,Passed,None,Non-compliant,16217.0,Electrical Work,2160.29,2023-12-07,Coreyberg,6 days,2024-10-07,Expired,0,1,0
12374,"527 Ashley Valley
Claudiaville, TN 33319",8529,44,Residential,1,Good,Brick,Sprinklers,"Ramps, None",Analysis become.,Retail,Vacant,Lead Paint,37198.0,2023-05-15,Passed,None,Non-compliant,26692.0,Plumbing,2290.57,2024-05-10,Michellehaven,4 days,2025-05-03,Closed,0,1,0
12380,"201 Alexander Coves
Sarahfurt, TX 09226",6974,24,Residential,8,Excellent,Steel,"Alarms, Extinguishers","None, Elevator, Ramps, Wide Doorways",Training answer whose about.,Residential,Vacant,None,969.0,2021-10-03,Passed with minor issues,None,Compliant,6248.0,Roof Repair,801.39,2024-08-28,Brownfurt,7 days,2025-05-27,Closed,1,0,1
12380,"201 Alexander Coves
Sarahfurt, TX 09226",6974,24,Residential,8,Excellent,Steel,"Alarms, Extinguishers","None, Elevator, Ramps, Wide Doorways",Training answer whose about.,Residential,Vacant,None,969.0,2021-10-03,Passed with minor issues,None,Compliant,17866.0,Roof Repair,3082.53,2024-04-02,Brittanyshire,7 days,2025-05-10,Pending,1,0,1
12380,"201 Alexander Coves
Sarahfurt, TX 09226",6974,24,Residential,8,Excellent,Steel,"Alarms, Extinguishers","None, Elevator, Ramps, Wide Doorways",Training answer whose about.,Residential,Vacant,None,969.0,2021-10-03,Passed with minor issues,None,Compliant,20978.0,Electrical Work,3200.98,2024-05-20,Jacquelinebury,7 days,2025-09-09,Closed,1,0,1
12380,"201 Alexander Coves
Sarahfurt, TX 09226",6974,24,Residential,8,Excellent,Steel,"Alarms, Extinguishers","None, Elevator, Ramps, Wide Doorways",Training answer whose about.,Residential,Vacant,None,969.0,2021-10-03,Passed with minor issues,None,Compliant,28896.0,Electrical Work,2049.71,2024-09-13,Lake Chad,1 days,2024-09-20,Expired,1,0,1
12381,"95123 Fox Club Suite 445
New Nicholeborough, DE 93548",8595,22,Commercial,2,Fair,Brick,"Sprinklers, Extinguishers","Wide Doorways, None, Ramps, Elevator",None,Residential,Occupied,None,26764.0,2022-10-05,Failed,Soldier more unit size information.,Compliant,19220.0,Roof Repair,3888.92,2024-04-18,Adamsbury,5 days,2025-08-18,Closed,0,1,1
12381,"95123 Fox Club Suite 445
New Nicholeborough, DE 93548",8595,22,Commercial,2,Fair,Brick,"Sprinklers, Extinguishers","Wide Doorways, None, Ramps, Elevator",None,Residential,Occupied,None,26764.0,2022-10-05,Failed,Soldier more unit size information.,Compliant,27811.0,Roof Repair,2853.09,2023-10-15,West Lauraburgh,2 days,2025-08-19,Closed,0,1,1
12381,"95123 Fox Club Suite 445
New Nicholeborough, DE 93548",8595,22,Commercial,2,Fair,Brick,"Sprinklers, Extinguishers","Wide Doorways, None, Ramps, Elevator",None,Residential,Occupied,None,26764.0,2022-10-05,Failed,Soldier more unit size information.,Compliant,31747.0,Interior Painting,1981.64,2024-04-30,East Michaelmouth,6 days,2025-08-01,Closed,0,1,1
12381,"95123 Fox Club Suite 445
New Nicholeborough, DE 93548",8595,22,Commercial,2,Fair,Brick,"Sprinklers, Extinguishers","Wide Doorways, None, Ramps, Elevator",None,Residential,Occupied,None,33229.0,2024-01-04,Passed with minor issues,Far than husband section.,Non-compliant,19220.0,Roof Repair,3888.92,2024-04-18,Adamsbury,5 days,2025-08-18,Closed,0,1,1
12381,"95123 Fox Club Suite 445
New Nicholeborough, DE 93548",8595,22,Commercial,2,Fair,Brick,"Sprinklers, Extinguishers","Wide Doorways, None, Ramps, Elevator",None,Residential,Occupied,None,33229.0,2024-01-04,Passed with minor issues,Far than husband section.,Non-compliant,27811.0,Roof Repair,2853.09,2023-10-15,West Lauraburgh,2 days,2025-08-19,Closed,0,1,1
12381,"95123 Fox Club Suite 445
New Nicholeborough, DE 93548",8595,22,Commercial,2,Fair,Brick,"Sprinklers, Extinguishers","Wide Doorways, None, Ramps, Elevator",None,Residential,Occupied,None,33229.0,2024-01-04,Passed with minor issues,Far than husband section.,Non-compliant,31747.0,Interior Painting,1981.64,2024-04-30,East Michaelmouth,6 days,2025-08-01,Closed,0,1,1
12383,"732 Natalie Hill
Michelleborough, OK 45364",6434,31,Residential,9,Poor,Wood,"Extinguishers, Sprinklers","Wide Doorways, Elevator, None, Ramps",Truth wrong throw.,Office,Occupied,Lead Paint,35940.0,2022-11-09,Failed,None,Non-compliant,35495.0,HVAC Installation,2848.77,2023-12-11,Kellyport,4 days,2025-02-03,Pending,0,1,1
12384,"89114 Anderson Rapids
East Tyler, MO 29302",4928,93,Industrial,6,Poor,Wood,Alarms,"Elevator, Ramps, Wide Doorways",None,Retail,Occupied,None,5661.0,2023-08-23,Passed with minor issues,None,Non-compliant,417.0,HVAC Installation,3011.04,2023-11-08,Kellyport,7 days,2025-06-26,Converted,1,0,0
12384,"89114 Anderson Rapids
East Tyler, MO 29302",4928,93,Industrial,6,Poor,Wood,Alarms,"Elevator, Ramps, Wide Doorways",None,Retail,Occupied,None,5661.0,2023-08-23,Passed with minor issues,None,Non-compliant,6551.0,HVAC Installation,3326.75,2024-09-07,Christopherland,4 days,2025-08-04,Pending,1,0,0
12388,"USNV Palmer
FPO AE 38736",7763,30,Residential,5,Poor,Wood,"Alarms, Extinguishers, Sprinklers",Elevator,Herself since.,Warehouse,Occupied,None,11133.0,2023-02-27,Passed,None,Compliant,16633.0,HVAC Installation,3425.57,2023-11-13,Port Brenda,1 days,2024-11-05,Pending,1,1,1
12392,"1672 Roach Key
South Thomas, ND 71738",2412,11,Industrial,1,Fair,Steel,Extinguishers,"Ramps, Wide Doorways, None, Elevator",None,Office,Occupied,None,15575.0,2022-03-19,Passed,None,Compliant,20249.0,Plumbing,687.31,2024-01-06,Anthonyberg,5 days,2025-05-15,Closed,0,0,1
12396,"057 John Islands Suite 746
New Mariahmouth, VA 75551",3208,98,Commercial,8,Excellent,Wood,Alarms,"Wide Doorways, None, Elevator, Ramps",None,Retail,Occupied,Asbestos,1169.0,2023-12-23,Passed with minor issues,Card bar early later.,Compliant,33762.0,Plumbing,4427.95,2024-07-24,West Josephland,3 days,2025-05-05,Pending,1,0,0
12396,"057 John Islands Suite 746
New Mariahmouth, VA 75551",3208,98,Commercial,8,Excellent,Wood,Alarms,"Wide Doorways, None, Elevator, Ramps",None,Retail,Occupied,Asbestos,2276.0,2024-09-12,Failed,Amount without church environmental action base you.,Non-compliant,33762.0,Plumbing,4427.95,2024-07-24,West Josephland,3 days,2025-05-05,Pending,1,0,0
12396,"057 John Islands Suite 746
New Mariahmouth, VA 75551",3208,98,Commercial,8,Excellent,Wood,Alarms,"Wide Doorways, None, Elevator, Ramps",None,Retail,Occupied,Asbestos,43438.0,2023-12-16,Failed,None,Non-compliant,33762.0,Plumbing,4427.95,2024-07-24,West Josephland,3 days,2025-05-05,Pending,1,0,0
12397,"USNS Olson
FPO AA 22982",9942,44,Commercial,6,Fair,Brick,"Alarms, Sprinklers","Elevator, Ramps",Prepare cut indeed.,Office,Vacant,Lead Paint,46551.0,2022-01-18,Passed with minor issues,None,Non-compliant,20484.0,Electrical Work,3724.21,2023-12-06,Watsonville,7 days,2025-01-24,Converted,1,1,0
